TimeSeries ID,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-0.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-2.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:test.project_id:master-thesis-benchmark.zone:us-central1-a
project_id,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark
zone,europe-west6-c,europe-west6-c,europe-west6-c,europe-west6-c,us-central1-a
system_labels.name,backup-mt-1,backup-mt-1-instance-0,backup-mt-1-instance-1,backup-mt-1-instance-2,test
Fri Jul 14 2023 09:10:00 GMT+0200 (Central European Summer Time),0.0012669902193708066,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:15:00 GMT+0200 (Central European Summer Time),0.001235561055045764,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:20:00 GMT+0200 (Central European Summer Time),0.001390044267166862,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:25:00 GMT+0200 (Central European Summer Time),0.0013525660454130656,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:30:00 GMT+0200 (Central European Summer Time),0.0012849260557626014,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:35:00 GMT+0200 (Central European Summer Time),0.0016353002797010658,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:40:00 GMT+0200 (Central European Summer Time),0.001356513156612588,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:45:00 GMT+0200 (Central European Summer Time),0.0013359561411319493,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:50:00 GMT+0200 (Central European Summer Time),0.004205245079244075,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:55:00 GMT+0200 (Central European Summer Time),0.0014664866331471178,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:00:00 GMT+0200 (Central European Summer Time),0.0013765111605243876,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:05:00 GMT+0200 (Central European Summer Time),0.0016219529318974915,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:10:00 GMT+0200 (Central European Summer Time),0.001479812037314332,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:15:00 GMT+0200 (Central European Summer Time),0.0018078473734112776,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:20:00 GMT+0200 (Central European Summer Time),0.002068428914950952,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:25:00 GMT+0200 (Central European Summer Time),0.001715650947019943,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:30:00 GMT+0200 (Central European Summer Time),0.0014795476065804299,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:35:00 GMT+0200 (Central European Summer Time),0.001401437344763205,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:40:00 GMT+0200 (Central European Summer Time),0.0014037752837975856,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:45:00 GMT+0200 (Central European Summer Time),0.005060691522036602,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:50:00 GMT+0200 (Central European Summer Time),0.0013827193196599787,undefined,undefined,undefined,undefined
Fri Jul 14 2023 10:55:00 GMT+0200 (Central European Summer Time),0.0016316529180373132,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:00:00 GMT+0200 (Central European Summer Time),0.0013689677084342596,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:05:00 GMT+0200 (Central European Summer Time),0.001505158625814147,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:10:00 GMT+0200 (Central European Summer Time),0.0014921492482062604,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:15:00 GMT+0200 (Central European Summer Time),0.0013904951897469192,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:20:00 GMT+0200 (Central European Summer Time),0.0014848136349640603,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:25:00 GMT+0200 (Central European Summer Time),0.001599712343164962,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:30:00 GMT+0200 (Central European Summer Time),0.0015950956964964767,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:35:00 GMT+0200 (Central European Summer Time),0.0014814739897792604,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:40:00 GMT+0200 (Central European Summer Time),0.0015942822727780972,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:45:00 GMT+0200 (Central European Summer Time),0.0015990373613870665,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:50:00 GMT+0200 (Central European Summer Time),0.001557686927814454,undefined,undefined,undefined,undefined
Fri Jul 14 2023 11:55:00 GMT+0200 (Central European Summer Time),0.0014935476270420622,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:00:00 GMT+0200 (Central European Summer Time),0.0015871716186453947,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:05:00 GMT+0200 (Central European Summer Time),0.0016462823776419101,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:10:00 GMT+0200 (Central European Summer Time),0.0014777620874641191,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:15:00 GMT+0200 (Central European Summer Time),0.0013805106472136687,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:20:00 GMT+0200 (Central European Summer Time),0.0015843787387014648,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:25:00 GMT+0200 (Central European Summer Time),0.0012498708068475633,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:30:00 GMT+0200 (Central European Summer Time),0.0013823251556156417,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:35:00 GMT+0200 (Central European Summer Time),0.001492004001844786,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:40:00 GMT+0200 (Central European Summer Time),0.0014753083003809782,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:45:00 GMT+0200 (Central European Summer Time),0.0013691050507137939,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:50:00 GMT+0200 (Central European Summer Time),0.0015802460844042798,undefined,undefined,undefined,undefined
Fri Jul 14 2023 12:55:00 GMT+0200 (Central European Summer Time),0.0013528324923663606,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:00:00 GMT+0200 (Central European Summer Time),0.001433691242994731,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:05:00 GMT+0200 (Central European Summer Time),0.0014591910728995571,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:10:00 GMT+0200 (Central European Summer Time),0.0016851220644821293,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:15:00 GMT+0200 (Central European Summer Time),0.0039008858842195576,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:20:00 GMT+0200 (Central European Summer Time),0.002690274809595697,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:25:00 GMT+0200 (Central European Summer Time),0.0012517726152054818,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:30:00 GMT+0200 (Central European Summer Time),0.0014249564300886659,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:35:00 GMT+0200 (Central European Summer Time),0.0014432406692928151,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:40:00 GMT+0200 (Central European Summer Time),0.0015002967373766295,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:45:00 GMT+0200 (Central European Summer Time),0.0013480762072564782,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:50:00 GMT+0200 (Central European Summer Time),0.001325687094646734,undefined,undefined,undefined,undefined
Fri Jul 14 2023 13:55:00 GMT+0200 (Central European Summer Time),0.00137321969737665,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:00:00 GMT+0200 (Central European Summer Time),0.0013473255181634157,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:05:00 GMT+0200 (Central European Summer Time),0.0014796537346228433,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:10:00 GMT+0200 (Central European Summer Time),0.0014659810297962394,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:15:00 GMT+0200 (Central European Summer Time),0.001417709088458044,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:20:00 GMT+0200 (Central European Summer Time),0.0014007215783719098,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:25:00 GMT+0200 (Central European Summer Time),0.0016433105685306753,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:30:00 GMT+0200 (Central European Summer Time),0.004823002064837661,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:35:00 GMT+0200 (Central European Summer Time),0.0014173506346499684,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:40:00 GMT+0200 (Central European Summer Time),0.0015424546211458318,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:45:00 GMT+0200 (Central European Summer Time),0.0017959822815646475,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:50:00 GMT+0200 (Central European Summer Time),0.007404980149419012,undefined,undefined,undefined,undefined
Fri Jul 14 2023 14:55:00 GMT+0200 (Central European Summer Time),0.011397871586229182,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:00:00 GMT+0200 (Central European Summer Time),0.002330579223971654,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:05:00 GMT+0200 (Central European Summer Time),0.0013671445267300444,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:10:00 GMT+0200 (Central European Summer Time),0.0012794791605817105,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:15:00 GMT+0200 (Central European Summer Time),0.0014389261137451588,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:20:00 GMT+0200 (Central European Summer Time),0.001345800185238962,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:25:00 GMT+0200 (Central European Summer Time),0.001288828653356783,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:30:00 GMT+0200 (Central European Summer Time),0.0014376047144226806,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:35:00 GMT+0200 (Central European Summer Time),0.004998924381331258,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:40:00 GMT+0200 (Central European Summer Time),0.4312003886711773,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:45:00 GMT+0200 (Central European Summer Time),0.9406325336401157,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:50:00 GMT+0200 (Central European Summer Time),0.986726487366656,undefined,undefined,undefined,undefined
Fri Jul 14 2023 15:55:00 GMT+0200 (Central European Summer Time),0.43065406943300333,0.6379362610705521,0.5230422386296061,undefined,undefined
Fri Jul 14 2023 16:00:00 GMT+0200 (Central European Summer Time),0.0014534706372827107,0.502247681170338,0.513793140412105,undefined,undefined
Fri Jul 14 2023 16:05:00 GMT+0200 (Central European Summer Time),0.0017472038615384614,0.4984324743113537,0.5138979223280409,undefined,undefined
Fri Jul 14 2023 16:10:00 GMT+0200 (Central European Summer Time),0.002017365051727514,0.49882933920920286,0.5191081952050498,undefined,undefined
Fri Jul 14 2023 16:15:00 GMT+0200 (Central European Summer Time),0.0016577591075444312,0.5033472587548979,0.5000189668237851,undefined,undefined
Fri Jul 14 2023 16:20:00 GMT+0200 (Central European Summer Time),0.0017752409830760977,0.48278613974425405,0.5151108642165225,undefined,undefined
Fri Jul 14 2023 16:25:00 GMT+0200 (Central European Summer Time),0.0016438887444716478,0.48622675488223993,0.4904885097672066,undefined,undefined
Fri Jul 14 2023 16:30:00 GMT+0200 (Central European Summer Time),0.0017336710721550237,0.5007204934395626,0.5096784271201026,undefined,undefined
Fri Jul 14 2023 16:35:00 GMT+0200 (Central European Summer Time),0.0016463044586422862,0.5077219468825895,0.5101009571693582,undefined,undefined
Fri Jul 14 2023 16:40:00 GMT+0200 (Central European Summer Time),0.0018217483308126247,0.5063460891486511,0.5010505015751854,undefined,undefined
Fri Jul 14 2023 16:45:00 GMT+0200 (Central European Summer Time),0.0017147459102701153,0.4978114487371788,0.5135526457689981,undefined,undefined
Fri Jul 14 2023 16:50:00 GMT+0200 (Central European Summer Time),0.0019009852100316492,0.49664304663447334,0.5054236979334368,undefined,undefined
Fri Jul 14 2023 16:55:00 GMT+0200 (Central European Summer Time),0.0017491528918678035,0.5015097267602187,0.49693733223147846,undefined,undefined
Fri Jul 14 2023 17:00:00 GMT+0200 (Central European Summer Time),0.0017214563059375601,0.4875920172677729,0.5145069654249793,undefined,undefined
Fri Jul 14 2023 17:05:00 GMT+0200 (Central European Summer Time),0.00206650229079969,0.5076029069846171,0.5041906104039307,undefined,undefined
Fri Jul 14 2023 17:10:00 GMT+0200 (Central European Summer Time),0.0020829852034724657,0.4899312464099602,0.5063077096025805,undefined,undefined
Fri Jul 14 2023 17:15:00 GMT+0200 (Central European Summer Time),0.0016185558642428078,0.49461223632233364,0.5174722651559842,undefined,undefined
Fri Jul 14 2023 17:20:00 GMT+0200 (Central European Summer Time),0.0018929576759001067,0.5056962818234554,0.5152824013284513,undefined,undefined
Fri Jul 14 2023 17:25:00 GMT+0200 (Central European Summer Time),0.00388351302067349,0.5046315852720908,0.4892674052399221,undefined,undefined
Fri Jul 14 2023 17:30:00 GMT+0200 (Central European Summer Time),0.002194297919701664,0.49859849709261805,0.4872924133677542,undefined,undefined
Fri Jul 14 2023 17:35:00 GMT+0200 (Central European Summer Time),0.0016937537515423172,0.4859689790944276,0.4990190550152921,undefined,undefined
Fri Jul 14 2023 17:40:00 GMT+0200 (Central European Summer Time),0.0018308392336924347,0.48714356678452536,0.5109953365364375,undefined,undefined
Fri Jul 14 2023 17:45:00 GMT+0200 (Central European Summer Time),0.0016904123990783167,0.4846894939228317,0.5032025161804647,undefined,undefined
Fri Jul 14 2023 17:50:00 GMT+0200 (Central European Summer Time),0.0016357963307503571,0.4956523783833685,0.5020865826495567,undefined,undefined
Fri Jul 14 2023 17:55:00 GMT+0200 (Central European Summer Time),0.0015511075390016533,0.49429907119206595,0.5101750523100858,undefined,undefined
Fri Jul 14 2023 18:00:00 GMT+0200 (Central European Summer Time),0.002132063644127508,0.5028594022268513,0.5072871228169668,undefined,undefined
Fri Jul 14 2023 18:05:00 GMT+0200 (Central European Summer Time),0.0015873810479479287,0.50567058932562,0.4428727244100127,undefined,undefined
Fri Jul 14 2023 18:10:00 GMT+0200 (Central European Summer Time),0.0016884467054023844,0.505058119134375,0.5001666623466781,undefined,undefined
Fri Jul 14 2023 18:15:00 GMT+0200 (Central European Summer Time),0.0016317325442893587,0.48541842136171304,0.4866510451991659,undefined,undefined
Fri Jul 14 2023 18:20:00 GMT+0200 (Central European Summer Time),0.001761400754812712,0.48348070050179554,0.5109944830177937,undefined,undefined
Fri Jul 14 2023 18:25:00 GMT+0200 (Central European Summer Time),0.0014540838839305556,0.5074833444920114,0.5017801202049031,undefined,undefined
Fri Jul 14 2023 18:30:00 GMT+0200 (Central European Summer Time),0.002037557121811915,0.4976524819015594,0.49999857621154054,undefined,undefined
Fri Jul 14 2023 18:35:00 GMT+0200 (Central European Summer Time),0.0014339182094257315,0.5127652244202939,0.5014812966153174,undefined,undefined
Fri Jul 14 2023 18:40:00 GMT+0200 (Central European Summer Time),0.0017401211958834512,0.5053858097771808,0.5094658221602276,undefined,undefined
Fri Jul 14 2023 18:45:00 GMT+0200 (Central European Summer Time),0.0017670884392221825,0.49399311851529093,0.5087276709522697,undefined,undefined
Fri Jul 14 2023 18:50:00 GMT+0200 (Central European Summer Time),0.0017713870384462403,0.5129289673505506,0.5088014213580452,undefined,undefined
Fri Jul 14 2023 18:55:00 GMT+0200 (Central European Summer Time),0.0013329276729352082,0.49995731532621895,0.506797149151386,undefined,undefined
Fri Jul 14 2023 19:00:00 GMT+0200 (Central European Summer Time),0.0017070181621177956,0.4985989379972155,0.5020292621869006,undefined,undefined
Fri Jul 14 2023 19:05:00 GMT+0200 (Central European Summer Time),0.0016336402752434274,0.5006549149642524,0.49877735023614456,undefined,undefined
Fri Jul 14 2023 19:10:00 GMT+0200 (Central European Summer Time),0.0013349169124982536,0.503531866146759,0.5054097404883093,undefined,undefined
Fri Jul 14 2023 19:15:00 GMT+0200 (Central European Summer Time),0.0015762130635115074,0.505267120777756,0.5113729156123312,undefined,undefined
Fri Jul 14 2023 19:20:00 GMT+0200 (Central European Summer Time),0.001759362839560102,0.5093355650352229,0.5087002477333741,undefined,undefined
Fri Jul 14 2023 19:25:00 GMT+0200 (Central European Summer Time),0.005166831797966249,0.25716191768338226,0.498197184042292,undefined,undefined
Fri Jul 14 2023 19:30:00 GMT+0200 (Central European Summer Time),0.0016202460713854333,0.0009516023689927048,0.4678492717596933,undefined,undefined
Fri Jul 14 2023 19:35:00 GMT+0200 (Central European Summer Time),0.0017187909786571254,0.0006780010036103098,0.4319541263169837,undefined,undefined
Fri Jul 14 2023 19:40:00 GMT+0200 (Central European Summer Time),0.0017139709011735247,undefined,undefined,undefined,undefined
Fri Jul 14 2023 19:45:00 GMT+0200 (Central European Summer Time),0.0013491118139124106,undefined,undefined,undefined,undefined
Fri Jul 14 2023 19:50:00 GMT+0200 (Central European Summer Time),0.0014042293521530761,undefined,undefined,undefined,undefined
Fri Jul 14 2023 19:55:00 GMT+0200 (Central European Summer Time),0.0076414277146432145,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:00:00 GMT+0200 (Central European Summer Time),0.001185739670172552,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:05:00 GMT+0200 (Central European Summer Time),0.004811116821271449,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:10:00 GMT+0200 (Central European Summer Time),0.0014002932519573126,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:15:00 GMT+0200 (Central European Summer Time),0.0014591844038416941,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:20:00 GMT+0200 (Central European Summer Time),0.0013358819256033409,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:25:00 GMT+0200 (Central European Summer Time),0.002483073855625359,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:30:00 GMT+0200 (Central European Summer Time),0.0015682578543449685,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:35:00 GMT+0200 (Central European Summer Time),0.0014432594464900224,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:40:00 GMT+0200 (Central European Summer Time),0.0013922389178272474,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:45:00 GMT+0200 (Central European Summer Time),0.0013723407326597227,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:50:00 GMT+0200 (Central European Summer Time),0.001268204793326125,undefined,undefined,undefined,undefined
Fri Jul 14 2023 20:55:00 GMT+0200 (Central European Summer Time),0.0014632250742821877,undefined,undefined,undefined,undefined
Fri Jul 14 2023 21:00:00 GMT+0200 (Central European Summer Time),0.0013243162841020725,undefined,undefined,undefined,undefined
Fri Jul 14 2023 21:05:00 GMT+0200 (Central European Summer Time),0.0016445861796880006,undefined,undefined,undefined,undefined
Fri Jul 14 2023 21:10:00 GMT+0200 (Central European Summer Time),0.0013309162825498788,undefined,undefined,undefined,undefined
Fri Jul 14 2023 21:15:00 GMT+0200 (Central European Summer Time),0.0014114425848159348,undefined,undefined,undefined,undefined
